type;niveau;categorie;allemand;francais;anglais;exemple_de;exemple_fr;exemple_en
expression;B2;Alltag/Organisation;Reinen Tisch machen;faire table rase;to make a clean sweep;Es ist Zeit, reinen Tisch zu machen.;Il est temps de faire table rase.;It's time to make a clean sweep.
expression;B2;Alltag/Organisation;Das Ruder herumreißen;redresser la barre;to turn things around;Im letzten Quartal riss sie das Ruder herum.;Au dernier trimestre, elle a redressé la barre.;In the last quarter she turned things around.
expression;B2;Alltag/Organisation;Hals über Kopf;précipitamment;head over heels;Sie sind Hals über Kopf umgezogen.;Ils ont déménagé précipitamment.;They moved house head over heels.
expression;B2;Alltag/Organisation;Im Alleingang;en solitaire;single-handedly;Er hat das Projekt im Alleingang gerettet.;Il a sauvé le projet en solitaire.;He saved the project single-handedly.
expression;B2;Alltag/Organisation;Auf Biegen und Brechen;coûte que coûte;by hook or by crook;Er wollte es auf Biegen und Brechen durchsetzen.;Il voulait l'imposer coûte que coûte.;He wanted to push it through by hook or by crook.
expression;B2;Alltag/Organisation;Mit Ach und Krach;de justesse;by the skin of one's teeth;Wir haben den Zug mit Ach und Krach erreicht.;Nous avons attrapé le train de justesse.;We caught the train by the skin of our teeth.
expression;B2;Alltag/Organisation;In trockenen Tüchern sein;être dans la poche;to be in the bag;Der Vertrag ist endlich in trockenen Tüchern.;Le contrat est enfin dans la poche.;The contract is finally in the bag.
expression;B2;Alltag/Organisation;Den Karren aus dem Dreck ziehen;sortir de l'ornière;to get things back on track;Am Ende musste sie den Karren aus dem Dreck ziehen.;À la fin, c'est elle qui a dû sortir l'affaire de l'ornière.;In the end she had to get things back on track.
expression;B2;Diskussion/Nuance;Entgegen der Erwartung;contrairement aux attentes;contrary to expectations;Entgegen der Erwartung stieg der Umsatz.;Contrairement aux attentes, le chiffre d'affaires a augmenté.;Contrary to expectations, sales rose.
expression;B2;Diskussion/Nuance;Sofern;pour autant que;provided that;Wir kommen, sofern das Wetter mitspielt.;Nous viendrons, pour autant que le temps le permette.;We'll come, provided the weather cooperates.
expression;B2;Diskussion/Nuance;Demzufolge;d'après cela;accordingly;Die Studie ist alt, demzufolge sind die Zahlen überholt.;L'étude est ancienne, d'après cela les chiffres sont dépassés.;The study is old, accordingly the figures are outdated.
expression;B2;Diskussion/Nuance;Augenscheinlich;manifestement;evidently;Augenscheinlich hat niemand die Mail gelesen.;Manifestement, personne n'a lu le courriel.;Evidently nobody read the email.
expression;B2;Diskussion/Nuance;Um nicht zu sagen;pour ne pas dire;not to say;Das war unklug, um nicht zu sagen fahrlässig.;C'était imprudent, pour ne pas dire négligent.;That was unwise, not to say negligent.
expression;B2;Diskussion/Nuance;In Anbetracht;eu égard à;considering;In Anbetracht der Umstände ist das gut.;Eu égard aux circonstances, c'est bien.;Considering the circumstances that's good.
expression;B2;Diskussion/Nuance;Paradoxerweise;paradoxalement;paradoxically;Paradoxerweise wurde es dadurch teurer.;Paradoxalement, cela est devenu plus cher.;Paradoxically it became more expensive as a result.
expression;B2;Feste Verbindungen;Einhalt gebieten;mettre un terme à;to put a stop to;Man muss dem Missbrauch Einhalt gebieten.;Il faut mettre un terme à cet abus.;The abuse must be put a stop to.
expression;B2;Feste Verbindungen;Auf dem Prüfstand stehen;être remis en question;to be under review;Das gesamte Konzept steht auf dem Prüfstand.;L'ensemble du concept est remis en question.;The whole concept is under review.
expression;B2;Feste Verbindungen;Rede und Antwort stehen;rendre des comptes;to answer for oneself;Der Minister musste Rede und Antwort stehen.;Le ministre a dû rendre des comptes.;The minister had to answer for himself.
expression;B2;Feste Verbindungen;Zur Rechenschaft ziehen;demander des comptes à;to hold accountable;Die Verantwortlichen wurden zur Rechenschaft gezogen.;Les responsables ont eu à rendre des comptes.;Those responsible were held accountable.
expression;C1;Diskussion/Nuance;nicht von ungefähr;ce n'est pas un hasard;not by chance;Dass der Vertrag scheiterte, kommt nicht von ungefähr.;Ce n'est pas un hasard si le contrat a échoué.;It's not by chance that the contract fell through.
expression;C1;Diskussion/Nuance;im Zuge dessen;dans la foulée;in the course of this;"Die Abteilung zog um; im Zuge dessen wurde die Technik erneuert.";"Le service a déménagé ; dans la foulée, le matériel a été renouvelé.";"The department moved; in the course of this the equipment was renewed."
expression;C1;Diskussion/Nuance;im Gegenzug;en contrepartie;in return;Er übernimmt die Schicht, im Gegenzug bekommt er den Freitag frei.;Il prend le quart, en contrepartie il a son vendredi.;He takes the shift, and in return he gets Friday off.
expression;C1;Diskussion/Nuance;bei aller Kritik;malgré toutes les critiques;for all the criticism;Bei aller Kritik: Das Projekt hat vieles verbessert.;Malgré toutes les critiques, le projet a amélioré bien des choses.;For all the criticism, the project improved a great deal.
expression;C1;Diskussion/Nuance;das mag sein, aber;c'est possible, mais;that may be, but;Das mag sein, aber die Zahlen sagen etwas anderes.;C'est possible, mais les chiffres disent autre chose.;That may be, but the figures say otherwise.
expression;C1;Diskussion/Nuance;geschweige denn;et encore moins;let alone;Er hat nicht angerufen, geschweige denn sich entschuldigt.;Il n'a pas appelé, et encore moins présenté ses excuses.;He didn't call, let alone apologise.
expression;C1;Diskussion/Nuance;im Grunde genommen;au fond;basically;Im Grunde genommen sind wir uns längst einig.;Au fond, nous sommes d'accord depuis longtemps.;Basically, we've agreed for a long time.
expression;C1;Diskussion/Nuance;bei näherem Hinsehen;en y regardant de plus près;on closer inspection;Bei näherem Hinsehen stimmte die Rechnung nicht.;En y regardant de plus près, le compte n'y était pas.;On closer inspection the bill didn't add up.
expression;C1;Diskussion/Nuance;angesichts dessen;au vu de cela;in view of this;Angesichts dessen wurde die Sitzung verschoben.;Au vu de cela, la séance a été reportée.;In view of this, the meeting was postponed.
expression;C1;Diskussion/Nuance;vor dem Hintergrund;dans le contexte de;against the backdrop of;Vor dem Hintergrund der Krise wirkt die Summe klein.;Dans le contexte de la crise, la somme paraît faible.;Against the backdrop of the crisis the sum looks small.
expression;C1;Diskussion/Nuance;in Ermangelung;à défaut de;for want of;In Ermangelung besserer Vorschläge blieb es beim alten Plan.;À défaut de meilleures propositions, on en est resté à l'ancien plan.;For want of better proposals, the old plan stayed.
expression;C1;Diskussion/Nuance;nach Lage der Dinge;en l'état des choses;as things stand;Nach Lage der Dinge wird das Gesetz nicht kommen.;En l'état des choses, la loi ne verra pas le jour.;As things stand, the law won't happen.
expression;C1;Diskussion/Nuance;bei Licht betrachtet;à bien y regarder;in the cold light of day;Bei Licht betrachtet war das Angebot kein Schnäppchen.;À bien y regarder, l'offre n'était pas une aubaine.;In the cold light of day the offer was no bargain.
expression;C1;Diskussion/Nuance;in letzter Konsequenz;en dernière analyse;ultimately;In letzter Konsequenz entscheidet der Kunde.;En dernière analyse, c'est le client qui décide.;Ultimately it's the customer who decides.
expression;C1;Diskussion/Nuance;der Vollständigkeit halber;par souci d'exhaustivité;for the sake of completeness;Der Vollständigkeit halber sei die dritte Variante erwähnt.;Par souci d'exhaustivité, mentionnons la troisième variante.;For the sake of completeness, let's mention the third option.
expression;C1;Diskussion/Nuance;ungeachtet dessen;nonobstant cela;notwithstanding this;Ungeachtet dessen hielt sie an ihrer Meinung fest.;Nonobstant cela, elle a maintenu son opinion.;Notwithstanding this, she stuck to her opinion.
expression;C1;Diskussion/Nuance;im Klartext;en clair;in plain language;Im Klartext: Das Geld reicht nicht.;En clair : l'argent ne suffit pas.;In plain language: the money isn't enough.
expression;C1;Diskussion/Nuance;im Raum stehen;être en suspens;to be on the table;Der Vorwurf steht weiterhin im Raum.;Le reproche reste en suspens.;The accusation is still on the table.
expression;C1;Diskussion/Nuance;sich zu Wort melden;demander la parole;to speak up;Am Ende der Debatte meldete sich der Bürgermeister zu Wort.;À la fin du débat, le maire a demandé la parole.;At the end of the debate the mayor spoke up.
expression;C1;Meinung/Zustimmung;ich bin der Auffassung;je suis d'avis;I take the view;Ich bin der Auffassung, dass wir zu früh aufgegeben haben.;Je suis d'avis que nous avons abandonné trop tôt.;I take the view that we gave up too early.
expression;C1;Meinung/Zustimmung;dem kann ich nur beipflichten;je ne peux qu'approuver;I can only agree;Dem kann ich nur beipflichten, das war überfällig.;Je ne peux qu'approuver, cela n'avait que trop tardé.;I can only agree, that was long overdue.
expression;C1;Meinung/Zustimmung;meines Erachtens;à mon sens;in my opinion;Meines Erachtens fehlt dem Vorschlag die Grundlage.;À mon sens, la proposition manque de fondement.;In my opinion the proposal lacks a basis.
expression;C1;Meinung/Zustimmung;ich neige zu der Ansicht;je penche pour l'idée;I'm inclined to think;Ich neige zu der Ansicht, dass wir warten sollten.;Je penche pour l'idée que nous devrions attendre.;I'm inclined to think we should wait.
expression;C1;Meinung/Zustimmung;ich stehe dem skeptisch gegenüber;je suis sceptique là-dessus;I'm sceptical about it;Ich stehe dem skeptisch gegenüber, die Zahlen überzeugen mich nicht.;Je suis sceptique là-dessus, les chiffres ne me convainquent pas.;"I'm sceptical about it; the figures don't convince me."
expression;C1;Meinung/Zustimmung;das halte ich für weit hergeholt;je trouve cela tiré par les cheveux;I find that far-fetched;Das halte ich für weit hergeholt, dafür gibt es keinen Beleg.;Je trouve cela tiré par les cheveux, rien ne le prouve.;"I find that far-fetched; there's no evidence for it."
expression;C1;Meinung/Zustimmung;da bin ich ganz bei dir;je te suis entièrement;I'm completely with you;Da bin ich ganz bei dir, so geht es nicht weiter.;Je te suis entièrement, cela ne peut pas continuer ainsi.;I'm completely with you, this can't go on.
expression;C1;Meinung/Zustimmung;das lässt sich hören;voilà qui est intéressant;that sounds promising;Zehn Prozent Rabatt? Das lässt sich hören.;Dix pour cent de remise ? Voilà qui est intéressant.;Ten percent off? That sounds promising.
expression;C1;Gefühle/Reaktionen;das geht mir gegen den Strich;ça me hérisse;that rubs me the wrong way;Diese Heimlichtuerei geht mir gegen den Strich.;Ces cachotteries me hérissent.;All this secrecy rubs me the wrong way.
expression;C1;Gefühle/Reaktionen;mir platzt der Kragen;je sors de mes gonds;I'm losing my temper;Wenn er wieder zu spät kommt, platzt mir der Kragen.;S'il arrive encore en retard, je sors de mes gonds.;If he's late again, I'll lose my temper.
expression;C1;Gefühle/Reaktionen;das schlägt dem Fass den Boden aus;c'est la goutte d'eau;that takes the biscuit;Jetzt auch noch die Gebühr? Das schlägt dem Fass den Boden aus.;Et maintenant les frais en plus ? C'est la goutte d'eau.;And now the fee too? That takes the biscuit.
expression;C1;Gefühle/Reaktionen;mir fällt ein Stein vom Herzen;cela m'ôte un poids;that's a weight off my mind;Sie ist gut angekommen — mir fällt ein Stein vom Herzen.;Elle est bien arrivée — cela m'ôte un poids.;She arrived safely — that's a weight off my mind.
expression;C1;Gefühle/Reaktionen;das ist mir ein Rätsel;c'est un mystère pour moi;that's a mystery to me;Wie er das geschafft hat, ist mir ein Rätsel.;Comment il y est arrivé, c'est un mystère pour moi.;How he managed it is a mystery to me.
expression;C1;Gefühle/Reaktionen;ich bin hin und hergerissen;je suis partagé;I'm torn;Ich bin hin und hergerissen zwischen den beiden Angeboten.;Je suis partagé entre les deux offres.;I'm torn between the two offers.
expression;C1;Gefühle/Reaktionen;das lässt mich kalt;cela me laisse froid;that leaves me cold;Solche Drohungen lassen mich kalt.;De telles menaces me laissent froid.;Threats like that leave me cold.
expression;C1;Gefühle/Reaktionen;es sträubt sich alles in mir;tout en moi se rebiffe;everything in me resists;Es sträubt sich alles in mir, das zu unterschreiben.;Tout en moi se rebiffe à l'idée de signer cela.;Everything in me resists signing that.
expression;C1;Gefühle/Reaktionen;ich könnte aus der Haut fahren;je pourrais exploser;I could jump out of my skin;Bei so viel Bürokratie könnte ich aus der Haut fahren.;Avec tant de bureaucratie, je pourrais exploser.;With so much bureaucracy I could jump out of my skin.
expression;C1;Gefühle/Reaktionen;das raubt mir den letzten Nerv;cela m'achève les nerfs;that's the last straw for my nerves;Die ständigen Rückfragen rauben mir den letzten Nerv.;Ces questions incessantes m'achèvent les nerfs.;The constant queries are the last straw for my nerves.
expression;C1;Gefühle/Reaktionen;mir ist es ein Anliegen;cela me tient à cœur;it matters to me;Mir ist es ein Anliegen, dass alle gehört werden.;Cela me tient à cœur que tout le monde soit entendu.;It matters to me that everyone is heard.
expression;C1;Gefühle/Reaktionen;da bin ich überfragt;là, je sèche;you've got me there;Wann das Gesetz gilt? Da bin ich überfragt.;Quand la loi entre en vigueur ? Là, je sèche.;When the law takes effect? You've got me there.
expression;C1;Gefühle/Reaktionen;es hält sich in Grenzen;cela reste modéré;it's limited;Meine Begeisterung hält sich in Grenzen.;Mon enthousiasme reste modéré.;My enthusiasm is limited.
expression;C1;Gefühle/Reaktionen;das kommt mir spanisch vor;cela me semble louche;that seems fishy to me;Der niedrige Preis kommt mir spanisch vor.;Ce prix si bas me semble louche.;The low price seems fishy to me.
expression;C1;Gefühle/Reaktionen;vor Wut kochen;bouillir de rage;to seethe with anger;Nach dem Anruf kochte er vor Wut.;Après l'appel, il bouillait de rage.;After the call he was seething with anger.
expression;C1;Gefühle/Reaktionen;außer sich sein;être hors de soi;to be beside oneself;Sie war außer sich vor Freude.;Elle était hors d'elle de joie.;She was beside herself with joy.
expression;C1;Feste Verbindungen;zur Sprache bringen;aborder (un sujet);to bring up;Er brachte das Thema in der Sitzung zur Sprache.;Il a abordé le sujet en réunion.;He brought the subject up in the meeting.
expression;C1;Feste Verbindungen;Anspruch erheben;revendiquer;to lay claim;Beide Seiten erheben Anspruch auf das Grundstück.;Les deux parties revendiquent le terrain.;Both sides lay claim to the plot.
expression;C1;Feste Verbindungen;Abstand nehmen;renoncer à;to refrain from;Wir nehmen von einer Klage Abstand.;Nous renonçons à porter plainte.;We are refraining from legal action.
expression;C1;Feste Verbindungen;unter Beweis stellen;faire la preuve de;to demonstrate;Sie hat ihr Können unter Beweis gestellt.;Elle a fait la preuve de son savoir-faire.;She demonstrated her ability.
expression;C1;Feste Verbindungen;zur Rede stellen;demander des comptes à;to confront;Der Chef stellte ihn wegen der Zahlen zur Rede.;Le patron lui a demandé des comptes sur les chiffres.;The boss confronted him about the figures.
expression;C1;Feste Verbindungen;außer Acht lassen;négliger;to disregard;Die Kosten dürfen wir nicht außer Acht lassen.;Nous ne devons pas négliger les coûts.;We mustn't disregard the costs.
expression;C1;Feste Verbindungen;Folge leisten;donner suite à;to comply with;Er leistete der Aufforderung Folge.;Il a donné suite à la demande.;He complied with the request.
expression;C1;Feste Verbindungen;Widerstand leisten;opposer une résistance;to put up resistance;Die Anwohner leisteten erbitterten Widerstand.;Les riverains ont opposé une résistance acharnée.;Local residents put up fierce resistance.
expression;C1;Feste Verbindungen;Klarheit schaffen;faire la lumière;to clarify;Ein Gutachten soll Klarheit schaffen.;Une expertise doit faire la lumière.;An expert report is to clarify matters.
expression;C1;Feste Verbindungen;Anstoß erregen;faire scandale;to cause offence;Die Werbung erregte großen Anstoß.;La publicité a fait grand scandale.;The advert caused great offence.
expression;C1;Feste Verbindungen;den Anstoß geben;donner l'impulsion;to give the impetus;Ihr Vortrag gab den Anstoß zur Reform.;Son exposé a donné l'impulsion à la réforme.;Her talk gave the impetus for the reform.
expression;C1;Feste Verbindungen;Schlüsse ziehen;tirer des conclusions;to draw conclusions;Daraus lassen sich klare Schlüsse ziehen.;On peut en tirer des conclusions claires.;Clear conclusions can be drawn from this.
expression;C1;Feste Verbindungen;Stellung beziehen;prendre position;to take a stand;Der Minister bezog deutlich Stellung.;Le ministre a nettement pris position.;The minister took a clear stand.
expression;C1;Feste Verbindungen;Kritik üben;formuler des critiques;to voice criticism;Der Verband übte scharfe Kritik am Entwurf.;La fédération a formulé de vives critiques sur le projet.;The association voiced sharp criticism of the draft.
expression;C1;Feste Verbindungen;Druck ausüben;exercer une pression;to exert pressure;Die Anleger üben Druck auf den Vorstand aus.;Les investisseurs exercent une pression sur la direction.;Investors are exerting pressure on the board.
expression;C1;Feste Verbindungen;Einfluss nehmen;exercer une influence;to exert influence;Niemand darf auf das Urteil Einfluss nehmen.;Personne ne doit exercer d'influence sur le jugement.;No one may exert influence on the verdict.
expression;C1;Feste Verbindungen;Zweifel hegen;nourrir des doutes;to harbour doubts;Ich hege Zweifel an dieser Darstellung.;Je nourris des doutes sur cette version.;I harbour doubts about this account.
expression;C1;Feste Verbindungen;Bedenken äußern;émettre des réserves;to voice concerns;Mehrere Mitglieder äußerten Bedenken.;Plusieurs membres ont émis des réserves.;Several members voiced concerns.
expression;C1;Feste Verbindungen;Vorbehalte haben;avoir des réticences;to have reservations;Sie hat Vorbehalte gegen den neuen Zeitplan.;Elle a des réticences envers le nouveau calendrier.;She has reservations about the new schedule.
expression;C1;Feste Verbindungen;Zugeständnisse machen;faire des concessions;to make concessions;Beide Seiten mussten Zugeständnisse machen.;Les deux parties ont dû faire des concessions.;Both sides had to make concessions.
expression;C1;Feste Verbindungen;Kompromisse eingehen;accepter des compromis;to make compromises;Wer verhandelt, muss Kompromisse eingehen.;Qui négocie doit accepter des compromis.;Anyone who negotiates has to make compromises.
expression;C1;Feste Verbindungen;ein Risiko eingehen;prendre un risque;to take a risk;Mit dieser Investition geht die Firma ein Risiko ein.;Avec cet investissement, l'entreprise prend un risque.;With this investment the company is taking a risk.
expression;C1;Feste Verbindungen;Rechenschaft ablegen;rendre des comptes;to give an account;Der Vorstand muss über die Ausgaben Rechenschaft ablegen.;La direction doit rendre des comptes sur les dépenses.;The board must give an account of the spending.
expression;C1;Feste Verbindungen;einen Vorschlag unterbreiten;soumettre une proposition;to submit a proposal;Sie unterbreitete dem Rat einen Vorschlag.;Elle a soumis une proposition au conseil.;She submitted a proposal to the council.
expression;C1;Feste Verbindungen;Aufmerksamkeit schenken;prêter attention;to pay attention;Diesem Detail wurde zu wenig Aufmerksamkeit geschenkt.;On a prêté trop peu d'attention à ce détail.;Too little attention was paid to this detail.
expression;C1;Feste Verbindungen;Glauben schenken;prêter foi à;to give credence to;Dem Gerücht sollte man keinen Glauben schenken.;Il ne faut pas prêter foi à cette rumeur.;One shouldn't give credence to the rumour.
expression;C1;Feste Verbindungen;Gehör finden;trouver une oreille attentive;to get a hearing;Ihre Warnung fand endlich Gehör.;Son avertissement a enfin trouvé une oreille attentive.;Her warning finally got a hearing.
expression;C1;Feste Verbindungen;Zustimmung finden;recueillir l'adhésion;to meet with approval;Der Entwurf fand breite Zustimmung.;Le projet a recueilli une large adhésion.;The draft met with broad approval.
expression;C1;Feste Verbindungen;Anwendung finden;s'appliquer, être applicable;to be applied;Die Regel findet nur im Inland Anwendung.;La règle ne s'applique qu'à l'intérieur du pays.;The rule is applied only domestically.
expression;C1;Feste Verbindungen;zum Vorschein kommen;apparaître au grand jour;to come to light;Beim Umbau kamen alte Fresken zum Vorschein.;Lors des travaux, de vieilles fresques sont apparues au grand jour.;During the renovation old frescoes came to light.
expression;C1;Feste Verbindungen;ins Stocken geraten;s'enliser;to grind to a halt;Die Verhandlungen sind ins Stocken geraten.;Les négociations se sont enlisées.;The negotiations have ground to a halt.
expression;C1;Feste Verbindungen;in Vergessenheit geraten;tomber dans l'oubli;to fall into oblivion;Das Handwerk ist fast in Vergessenheit geraten.;Ce métier est presque tombé dans l'oubli.;The craft has almost fallen into oblivion.
expression;C1;Alltag/Organisation;in die Wege leiten;mettre en route;to set in motion;Die Stadt hat den Umbau bereits in die Wege geleitet.;La ville a déjà mis les travaux en route.;The city has already set the rebuilding in motion.
expression;C1;Alltag/Organisation;auf den Weg bringen;lancer;to get under way;Das Parlament brachte das Gesetz auf den Weg.;Le parlement a lancé la loi.;Parliament got the law under way.
expression;C1;Alltag/Organisation;zu Protokoll geben;déclarer au procès-verbal;to state for the record;Der Zeuge gab zu Protokoll, nichts gesehen zu haben.;Le témoin a déclaré au procès-verbal n'avoir rien vu.;The witness stated for the record that he had seen nothing.
expression;C1;Alltag/Organisation;Einspruch erheben;faire opposition;to lodge an objection;Gegen den Bescheid kann man Einspruch erheben.;On peut faire opposition à cette décision.;You can lodge an objection against the notice.
expression;C1;Alltag/Organisation;in Verzug geraten;prendre du retard;to fall behind;Der Bau ist um Monate in Verzug geraten.;Le chantier a pris des mois de retard.;The construction has fallen months behind.
expression;C1;Alltag/Organisation;sich in Verbindung setzen;prendre contact;to get in touch;Bitte setzen Sie sich mit unserem Büro in Verbindung.;Veuillez prendre contact avec notre bureau.;Please get in touch with our office.
expression;C1;Alltag/Organisation;zur Auflage machen;imposer comme condition;to make a condition;Die Behörde machte den Lärmschutz zur Auflage.;L'administration a imposé la protection contre le bruit comme condition.;The authority made noise protection a condition.
expression;C1;Alltag/Organisation;in Rechnung stellen;facturer;to charge;Die Anfahrt wird gesondert in Rechnung gestellt.;Le déplacement est facturé à part.;The call-out is charged separately.
expression;C1;Alltag/Organisation;Vorsorge treffen;prendre des précautions;to make provision;Für den Notfall sollte man Vorsorge treffen.;Il faut prendre des précautions pour les cas d'urgence.;You should make provision for emergencies.
expression;C1;Alltag/Organisation;Bericht erstatten;faire rapport;to report;Sie erstattet dem Ausschuss monatlich Bericht.;Elle fait rapport à la commission chaque mois.;She reports to the committee monthly.
expression;C1;Alltag/Organisation;Anzeige erstatten;porter plainte;to file a report;Nach dem Einbruch erstattete er Anzeige.;Après le cambriolage, il a porté plainte.;After the break-in he filed a report.
expression;C1;Alltag/Organisation;Widerspruch einlegen;former un recours;to file an appeal;Gegen die Kündigung legte sie Widerspruch ein.;Elle a formé un recours contre le licenciement.;She filed an appeal against the dismissal.
expression;C1;Alltag/Organisation;Beschwerde einreichen;déposer une réclamation;to lodge a complaint;Der Kunde reichte eine Beschwerde ein.;Le client a déposé une réclamation.;The customer lodged a complaint.
expression;C1;Alltag/Organisation;in die Tat umsetzen;mettre en pratique;to put into practice;Die Idee wurde nie in die Tat umgesetzt.;L'idée n'a jamais été mise en pratique.;The idea was never put into practice.
expression;C1;Alltag/Organisation;eine Entscheidung herbeiführen;provoquer une décision;to bring about a decision;Die Abstimmung soll endlich eine Entscheidung herbeiführen.;Le vote doit enfin provoquer une décision.;The vote is meant to finally bring about a decision.
expression;C1;Alltag/Organisation;Vorkehrungen treffen;prendre des dispositions;to make arrangements;Wir haben für den Winter Vorkehrungen getroffen.;Nous avons pris des dispositions pour l'hiver.;We've made arrangements for the winter.
expression;C1;Begrüßung/Small Talk;sehr geehrte Damen und Herren;Madame, Monsieur;Dear Sir or Madam;Sehr geehrte Damen und Herren, hiermit bewerbe ich mich um die Stelle.;Madame, Monsieur, je vous adresse ma candidature pour ce poste.;Dear Sir or Madam, I am hereby applying for the position.
expression;C1;Begrüßung/Small Talk;mit freundlichen Grüßen;cordialement;kind regards;Mit freundlichen Grüßen, Anna Berger.;Cordialement, Anna Berger.;Kind regards, Anna Berger.
expression;C1;Begrüßung/Small Talk;hochachtungsvoll;veuillez agréer mes salutations distinguées;yours faithfully;Hochachtungsvoll, Dr. Meier.;Veuillez agréer mes salutations distinguées, Dr Meier.;Yours faithfully, Dr Meier.
expression;C1;Begrüßung/Small Talk;vielen Dank im Voraus;merci d'avance;thank you in advance;Vielen Dank im Voraus für Ihre Rückmeldung.;Merci d'avance pour votre réponse.;Thank you in advance for your reply.
expression;C1;Begrüßung/Small Talk;ich melde mich bezüglich;je vous contacte au sujet de;I'm getting in touch regarding;Ich melde mich bezüglich Ihrer Anfrage vom Montag.;Je vous contacte au sujet de votre demande de lundi.;I'm getting in touch regarding your enquiry from Monday.
expression;C1;Begrüßung/Small Talk;ich wäre Ihnen dankbar, wenn;je vous serais reconnaissant de;I would be grateful if;Ich wäre Ihnen dankbar, wenn Sie mir die Unterlagen zusenden könnten.;Je vous serais reconnaissant de bien vouloir m'envoyer les documents.;I would be grateful if you could send me the documents.
expression;C1;Begrüßung/Small Talk;ich erlaube mir, Sie darauf hinzuweisen;je me permets de vous signaler;I take the liberty of pointing out;Ich erlaube mir, Sie darauf hinzuweisen, dass die Frist morgen endet.;Je me permets de vous signaler que le délai expire demain.;I take the liberty of pointing out that the deadline ends tomorrow.
expression;C1;Begrüßung/Small Talk;für Rückfragen stehe ich zur Verfügung;je reste à votre disposition;I'm available for any questions;Für Rückfragen stehe ich Ihnen gerne zur Verfügung.;Je reste volontiers à votre disposition.;I'm happy to be available for any questions.
expression;C1;Begrüßung/Small Talk;in der Anlage finden Sie;vous trouverez ci-joint;please find attached;In der Anlage finden Sie die unterschriebene Vereinbarung.;Vous trouverez ci-joint la convention signée.;Please find attached the signed agreement.
