type;niveau;categorie;allemand;francais;anglais;exemple_de;exemple_fr;exemple_en
nom;C1;Gesundheit;der Genesungsprozess;processus de guérison;recovery process;Der Genesungsprozess verlief ohne Rückschläge.;Le processus de guérison s'est déroulé sans rechute.;The recovery process went without setbacks.
nom;C1;Gesundheit;die Selbstheilungskräfte;capacités d'auto-guérison;self-healing powers;Man sollte die Selbstheilungskräfte nicht unterschätzen.;Il ne faut pas sous-estimer les capacités d'auto-guérison.;One should not underestimate the body's self-healing powers.
nom;C1;Gesundheit;die Widerstandskraft;résistance, robustesse;resilience;Schlaf stärkt die Widerstandskraft mehr als jedes Präparat.;Le sommeil renforce la résistance plus que n'importe quel remède.;Sleep strengthens resilience more than any supplement.
nom;C1;Gesundheit;der Beipackzettel;notice (de médicament);package insert;Auf dem Beipackzettel steht alles und nichts.;La notice dit tout et rien.;The package insert says everything and nothing.
nom;C1;Gesundheit;die Bettruhe;repos au lit;bed rest;Der Arzt verordnete drei Tage Bettruhe.;Le médecin a prescrit trois jours de repos au lit.;The doctor prescribed three days of bed rest.
nom;C1;Gesundheit;die Nachsorge;suivi post-thérapeutique;aftercare;Die Nachsorge ist so wichtig wie die Behandlung.;Le suivi est aussi important que le traitement.;Aftercare is as important as the treatment.
nom;C1;Gesundheit;die Beschwerdefreiheit;absence de symptômes;freedom from symptoms;Beschwerdefreiheit bedeutet nicht Heilung.;L'absence de symptômes ne signifie pas la guérison.;Freedom from symptoms does not mean cure.
nom;C1;Gesundheit;das Nebenwirkungsprofil;profil d'effets secondaires;side-effect profile;Das Nebenwirkungsprofil ist für ältere Menschen ungünstig.;Le profil d'effets secondaires est défavorable aux personnes âgées.;The side-effect profile is unfavourable for older people.
nom;C1;Wohnen;die Wohnungsnot;crise du logement;housing shortage;In der Stadt herrscht seit Jahren Wohnungsnot.;La ville connaît une crise du logement depuis des années.;The city has had a housing shortage for years.
nom;C1;Wohnen;der Wohnraum;espace habitable, logements;living space, housing;Bezahlbarer Wohnraum wird immer knapper.;Le logement abordable se fait de plus en plus rare.;Affordable housing is becoming ever scarcer.
nom;C1;Wohnen;die Bausubstanz;structure du bâti;building fabric;Die Bausubstanz ist besser als der erste Eindruck.;La structure du bâti est meilleure que la première impression.;The building fabric is better than first impressions suggest.
nom;C1;Wohnen;die Sanierung;réhabilitation, rénovation lourde;renovation, refurbishment;Die Sanierung des Dachs dauert bis zum Herbst.;La rénovation du toit dure jusqu'à l'automne.;The roof refurbishment runs until autumn.
nom;C1;Wohnen;die Dämmung;isolation;insulation;Ohne Dämmung heizt man für die Straße.;Sans isolation, on chauffe pour la rue.;Without insulation you are heating the street.
nom;C1;Wohnen;die Erschließung;viabilisation (d'un terrain);development, servicing;Die Erschließung des Geländes kostet mehr als der Bau.;La viabilisation du terrain coûte plus cher que la construction.;Servicing the site costs more than the building.
nom;C1;Wohnen;der Bebauungsplan;plan local d'urbanisme;local development plan;Der Bebauungsplan lässt hier nur drei Stockwerke zu.;Le plan d'urbanisme n'autorise ici que trois étages.;The development plan allows only three storeys here.
nom;C1;Wohnen;der Leerstand;vacance (de logements);vacancy;Der Leerstand liegt bei acht Prozent.;Le taux de vacance est de huit pour cent.;The vacancy rate is eight per cent.
nom;C1;Wohnen;die Verdichtung;densification;densification;Die Verdichtung spart Fläche und schafft Streit.;La densification économise de l'espace et crée des conflits.;Densification saves land and creates disputes.
nom;C1;Wohnen;die Zwischennutzung;occupation temporaire;interim use;Bis zum Abriss gibt es eine Zwischennutzung als Atelier.;Jusqu'à la démolition, une occupation temporaire comme atelier est prévue.;Until demolition there is interim use as a studio.
nom;C1;Wohnen;die Instandhaltung;entretien courant;upkeep, maintenance;An der Instandhaltung wurde jahrelang gespart.;On a économisé sur l'entretien pendant des années.;Upkeep was skimped on for years.
nom;C1;Wohnen;die Modernisierung;modernisation;modernization;Nach der Modernisierung stieg die Miete deutlich.;Après la modernisation, le loyer a nettement augmenté.;After modernization the rent rose sharply.
nom;C1;Wohnen;der Denkmalschutz;protection du patrimoine;heritage protection;Das Haus steht unter Denkmalschutz.;La maison est classée au patrimoine.;The house is a listed building.
nom;C1;Wohnen;der Mietspiegel;barème des loyers;rent index;Der Mietspiegel wird alle zwei Jahre erneuert.;Le barème des loyers est renouvelé tous les deux ans.;The rent index is updated every two years.
nom;C1;Wohnen;die Untermiete;sous-location;sublet;Er wohnt zur Untermiete bei einer Kollegin.;Il est en sous-location chez une collègue.;He is subletting from a colleague.
nom;C1;Einkaufen und Geld;das Vermögen;patrimoine, fortune;assets, wealth;Das Vermögen war schneller weg als aufgebaut.;Le patrimoine a disparu plus vite qu'il ne s'est constitué.;The wealth was gone faster than it was built.
nom;C1;Einkaufen und Geld;der Zinssatz;taux d'intérêt;interest rate;Der Zinssatz ist an den Leitzins gekoppelt.;Le taux d'intérêt est indexé sur le taux directeur.;The interest rate is tied to the base rate.
nom;C1;Einkaufen und Geld;die Tilgung;amortissement (d'une dette);repayment;Die Tilgung beginnt erst im zweiten Jahr.;L'amortissement ne commence qu'à la deuxième année.;Repayment only starts in the second year.
nom;C1;Einkaufen und Geld;die Kreditwürdigkeit;solvabilité;creditworthiness;Die Bank prüft zuerst die Kreditwürdigkeit.;La banque vérifie d'abord la solvabilité.;The bank first checks creditworthiness.
nom;C1;Einkaufen und Geld;die Bürgschaft;caution, garantie;guarantee, surety;Ohne Bürgschaft der Eltern bekam sie die Wohnung nicht.;Sans la caution de ses parents, elle n'a pas obtenu l'appartement.;Without her parents' guarantee she did not get the flat.
nom;C1;Einkaufen und Geld;das Pfand;"consigne ; gage";"deposit; pledge";Auf jede Flasche kommt ein Pfand von 25 Cent.;Chaque bouteille porte une consigne de 25 centimes.;There is a 25-cent deposit on every bottle.
nom;C1;Einkaufen und Geld;die Steuererklärung;déclaration d'impôts;tax return;Die Steuererklärung ist bis Ende Juli fällig.;La déclaration d'impôts est due fin juillet.;The tax return is due by the end of July.
nom;C1;Einkaufen und Geld;die Abgabe;prélèvement, taxe;levy, duty;Auf den Lohn kommen noch die Abgaben.;Au salaire s'ajoutent encore les prélèvements.;On top of the wage come the levies.
nom;C1;Einkaufen und Geld;der Freibetrag;abattement fiscal;tax-free allowance;Bis zum Freibetrag bleibt alles steuerfrei.;Jusqu'à l'abattement, tout reste exonéré.;Up to the allowance everything remains tax-free.
nom;C1;Einkaufen und Geld;der Beitragssatz;taux de cotisation;contribution rate;Der Beitragssatz steigt zum Jahreswechsel.;Le taux de cotisation augmente au changement d'année.;The contribution rate rises at the turn of the year.
nom;C1;Einkaufen und Geld;die Altersvorsorge;prévoyance vieillesse;retirement provision;Mit der Altersvorsorge fängt man zu spät an.;On commence toujours trop tard sa prévoyance vieillesse.;People always start retirement provision too late.
nom;C1;Einkaufen und Geld;die Kapitalanlage;placement financier;investment;Die Wohnung war als Kapitalanlage gedacht.;L'appartement était pensé comme un placement.;The flat was intended as an investment.
nom;C1;Einkaufen und Geld;die Streuung;diversification, dispersion;diversification, spread;Eine breite Streuung senkt das Risiko.;Une large diversification abaisse le risque.;Broad diversification lowers the risk.
nom;C1;Einkaufen und Geld;der Wertverlust;perte de valeur;loss of value;Der Wertverlust im ersten Jahr ist am größten.;La perte de valeur est la plus forte la première année.;The loss of value is greatest in the first year.
nom;C1;Einkaufen und Geld;die Kaufkraft;pouvoir d'achat;purchasing power;Die Kaufkraft ist trotz höherer Löhne gesunken.;Le pouvoir d'achat a baissé malgré des salaires plus élevés.;Purchasing power fell despite higher wages.
nom;C1;Einkaufen und Geld;der Zahlungsverzug;retard de paiement;default, arrears;Bei Zahlungsverzug fallen Mahngebühren an.;En cas de retard de paiement, des frais de rappel s'appliquent.;In case of arrears, reminder fees apply.
nom;C1;Einkaufen und Geld;die Überziehung;découvert;overdraft;Die Überziehung des Kontos ist teuer.;Le découvert du compte coûte cher.;Overdrawing the account is expensive.
nom;C1;Einkaufen und Geld;die Rücklagenbildung;constitution de réserves;building up reserves;Ohne Rücklagenbildung übersteht kein Verein eine Flaute.;Sans constitution de réserves, aucune association ne survit à un creux.;Without building reserves no association survives a lean spell.
nom;C1;Einkaufen und Geld;die Rücklastschrift;rejet de prélèvement;returned direct debit;Jede Rücklastschrift kostet zusätzlich Gebühren.;Chaque rejet de prélèvement entraîne des frais supplémentaires.;Every returned direct debit incurs extra fees.
nom;C1;Verkehr;das Verkehrsaufkommen;trafic, volume de circulation;traffic volume;Das Verkehrsaufkommen hat sich seit 2019 kaum erholt.;Le volume de circulation ne s'est guère rétabli depuis 2019.;Traffic volume has barely recovered since 2019.
nom;C1;Verkehr;die Umleitung;déviation;diversion, detour;Die Umleitung führt durch drei Dörfer.;La déviation passe par trois villages.;The diversion goes through three villages.
nom;C1;Verkehr;die Anbindung;desserte, raccordement;connection, transport links;Die Anbindung an die Autobahn fehlt bis heute.;La desserte de l'autoroute manque encore aujourd'hui.;The link to the motorway is still missing.
nom;C1;Verkehr;die Taktung;cadencement;frequency of service;Eine dichtere Taktung würde mehr bringen als neue Züge.;Un cadencement plus serré apporterait plus que de nouveaux trains.;A tighter service frequency would help more than new trains.
nom;C1;Verkehr;die Fahrgastzahl;nombre de voyageurs;passenger numbers;Die Fahrgastzahlen steigen wieder langsam.;Le nombre de voyageurs remonte lentement.;Passenger numbers are slowly rising again.
nom;C1;Verkehr;das Streckennetz;réseau de lignes;route network;Das Streckennetz ist älter als die Fahrzeuge.;Le réseau de lignes est plus vieux que les véhicules.;The route network is older than the vehicles.
nom;C1;Verkehr;der Nahverkehr;transport de proximité;local public transport;Der Nahverkehr wird von den Städten bezahlt.;Le transport de proximité est payé par les villes.;Local transport is paid for by the cities.
nom;C1;Verkehr;der Fernverkehr;transport longue distance;long-distance transport;Im Fernverkehr gelten andere Tarife.;Le transport longue distance applique d'autres tarifs.;Different fares apply in long-distance transport.
nom;C1;Verkehr;die Ausbaustufe;phase d'aménagement;expansion stage;Die zweite Ausbaustufe ist noch nicht finanziert.;La deuxième phase d'aménagement n'est pas encore financée.;The second expansion stage is not yet funded.
nom;C1;Verkehr;die Engstelle;goulet, passage étroit;bottleneck, narrow point;An der Engstelle staut es sich jeden Morgen.;Au goulet, ça bouchonne chaque matin.;There is a jam at the bottleneck every morning.
nom;C1;Verkehr;der Umstieg;"correspondance ; passage à";change, switch;Der Umstieg in Hannover dauert nur vier Minuten.;La correspondance à Hanovre ne dure que quatre minutes.;The change in Hanover takes only four minutes.
nom;C1;Verkehr;die Verkehrswende;transition des mobilités;transport transition;Die Verkehrswende scheitert selten am Geld.;La transition des mobilités échoue rarement faute d'argent.;The transport transition rarely fails for lack of money.
nom;C1;Verkehr;das Fahrverbot;interdiction de circuler;driving ban;Für alte Diesel gilt ein Fahrverbot.;Une interdiction de circuler s'applique aux vieux diesels.;A driving ban applies to old diesel vehicles.
nom;C1;Verkehr;die Ladeinfrastruktur;infrastructure de recharge;charging infrastructure;Ohne Ladeinfrastruktur nützt das beste Auto nichts.;Sans infrastructure de recharge, la meilleure voiture ne sert à rien.;Without charging infrastructure the best car is useless.
nom;C1;Verkehr;die Verkehrssicherheit;sécurité routière;road safety;Die Verkehrssicherheit hat sich seit den Achtzigern stark verbessert.;La sécurité routière s'est fortement améliorée depuis les années quatre-vingt.;Road safety has improved greatly since the eighties.
nom;C1;Verkehr;die Vorfahrt;priorité;right of way;Von rechts hat man Vorfahrt, auch ohne Schild.;La priorité vient de droite, même sans panneau.;Traffic from the right has right of way, even without a sign.
nom;C1;Verkehr;die Ausweichroute;itinéraire de contournement;alternative route;Die Ausweichroute ist länger, aber verlässlicher.;L'itinéraire de contournement est plus long, mais plus fiable.;The alternative route is longer but more reliable.
nom;C1;Verkehr;das Pendeln;fait de faire la navette;commuting;Das tägliche Pendeln kostet ihn zwei Stunden.;La navette quotidienne lui coûte deux heures.;The daily commute costs him two hours.
nom;C1;Politik und Gesellschaft;die Amtszeit;mandat, durée de fonction;term of office;Seine zweite Amtszeit endet im Frühjahr.;Son second mandat s'achève au printemps.;His second term of office ends in spring.
nom;C1;Politik und Gesellschaft;der Machtwechsel;alternance;change of power;Der Machtwechsel verlief erstaunlich ruhig.;L'alternance s'est déroulée étonnamment calmement.;The change of power went remarkably calmly.
nom;C1;Politik und Gesellschaft;das Mehrheitsverhältnis;rapport de majorité;balance of power;Die Mehrheitsverhältnisse haben sich um zwei Sitze verschoben.;Le rapport de majorité s'est déplacé de deux sièges.;The balance shifted by two seats.
nom;C1;Politik und Gesellschaft;die Wahlbeteiligung;taux de participation;voter turnout;Die Wahlbeteiligung lag unter fünfzig Prozent.;Le taux de participation était sous les cinquante pour cent.;Voter turnout was below fifty per cent.
nom;C1;Politik und Gesellschaft;der Stimmzettel;bulletin de vote;ballot paper;Auf dem Stimmzettel standen elf Namen.;Onze noms figuraient sur le bulletin de vote.;There were eleven names on the ballot paper.
nom;C1;Politik und Gesellschaft;der Gesetzentwurf;projet de loi;draft bill;Der Gesetzentwurf wurde in erster Lesung beraten.;Le projet de loi a été débattu en première lecture.;The draft bill was debated in its first reading.
nom;C1;Politik und Gesellschaft;die Amtsführung;exercice des fonctions;conduct in office;Seine Amtsführung wird bis heute kontrovers beurteilt.;Son exercice des fonctions est encore jugé de façon controversée.;His conduct in office is still judged controversially.
nom;C1;Politik und Gesellschaft;der Rücktritt;démission;resignation;Der Rücktritt kam am selben Abend.;La démission est arrivée le soir même.;The resignation came the same evening.
nom;C1;Politik und Gesellschaft;die Vertrauensfrage;question de confiance;vote of confidence;Er stellte die Vertrauensfrage und verlor.;Il a posé la question de confiance et l'a perdue.;He called a vote of confidence and lost.
nom;C1;Politik und Gesellschaft;der Lobbyismus;lobbying;lobbying;Lobbyismus ist erlaubt, aber selten sichtbar.;Le lobbying est permis, mais rarement visible.;Lobbying is permitted but rarely visible.
nom;C1;Politik und Gesellschaft;der Machtanspruch;prétention au pouvoir;claim to power;Sein Machtanspruch war nie verborgen.;Sa prétention au pouvoir n'a jamais été dissimulée.;His claim to power was never hidden.
nom;C1;Politik und Gesellschaft;die Souveränität;souveraineté;sovereignty;Über die Souveränität wurde jahrzehntelang gestritten.;On s'est disputé des décennies sur la souveraineté.;Sovereignty was disputed for decades.
nom;C1;Politik und Gesellschaft;die Staatsangehörigkeit;nationalité;citizenship;Sie besitzt zwei Staatsangehörigkeiten.;Elle possède deux nationalités.;She holds two citizenships.
nom;C1;Politik und Gesellschaft;das Bündnis;alliance;alliance;Das Bündnis hielt genau ein Jahr.;L'alliance a tenu exactement un an.;The alliance lasted exactly one year.
nom;C1;Politik und Gesellschaft;die Sanktion;sanction;sanction;Die Sanktionen treffen selten die Verantwortlichen.;Les sanctions touchent rarement les responsables.;Sanctions rarely hit those responsible.
nom;C1;Politik und Gesellschaft;die Diplomatie;diplomatie;diplomacy;Diplomatie ist langsam und meistens unspektakulär.;La diplomatie est lente et le plus souvent sans éclat.;Diplomacy is slow and usually unspectacular.
nom;C1;Politik und Gesellschaft;die Haushaltsdebatte;débat budgétaire;budget debate;Die Haushaltsdebatte zog sich über drei Tage.;Le débat budgétaire s'est étiré sur trois jours.;The budget debate dragged on for three days.
nom;C1;Geschichte und Erinnerung;der Zeitzeuge;témoin de l'époque;contemporary witness;Die letzten Zeitzeugen sind über neunzig.;Les derniers témoins de l'époque ont plus de quatre-vingt-dix ans.;The last contemporary witnesses are over ninety.
nom;C1;Geschichte und Erinnerung;die Nachkriegszeit;après-guerre;post-war period;In der Nachkriegszeit fehlte alles außer Arbeit.;Dans l'après-guerre, tout manquait sauf le travail.;In the post-war period everything was missing except work.
nom;C1;Geschichte und Erinnerung;der Wiederaufbau;reconstruction;reconstruction;Der Wiederaufbau dauerte länger als der Krieg.;La reconstruction a duré plus longtemps que la guerre.;Reconstruction took longer than the war.
nom;C1;Geschichte und Erinnerung;die Besatzung;occupation (militaire);occupation;Die Besatzung endete offiziell 1955.;L'occupation s'est officiellement terminée en 1955.;The occupation officially ended in 1955.
nom;C1;Geschichte und Erinnerung;die Vertreibung;expulsion, déplacement forcé;expulsion;Die Vertreibung betraf Millionen Menschen.;L'expulsion a touché des millions de personnes.;The expulsion affected millions of people.
nom;C1;Geschichte und Erinnerung;die Aufarbeitung;travail de mémoire;coming to terms with the past;Die Aufarbeitung begann erst eine Generation später.;Le travail de mémoire n'a commencé qu'une génération plus tard.;Coming to terms with it only began a generation later.
nom;C1;Geschichte und Erinnerung;das Gedenken;commémoration;remembrance;Das Gedenken findet jedes Jahr im November statt.;La commémoration a lieu chaque année en novembre.;The remembrance takes place every November.
nom;C1;Geschichte und Erinnerung;das Mahnmal;mémorial (d'avertissement);memorial;Das Mahnmal steht mitten in der Stadt.;Le mémorial se dresse au centre de la ville.;The memorial stands in the middle of the city.
nom;C1;Geschichte und Erinnerung;die Überlieferung;tradition transmise;tradition, handed-down account;Die Überlieferung widerspricht den Quellen.;La tradition transmise contredit les sources.;The handed-down account contradicts the sources.
nom;C1;Geschichte und Erinnerung;die Chronik;chronique;chronicle;Die Chronik des Dorfes reicht bis 1400 zurück.;La chronique du village remonte à 1400.;The village chronicle goes back to 1400.
nom;C1;Geschichte und Erinnerung;das Zeitalter;ère, âge;era, age;Wir leben im Zeitalter der Ablenkung.;Nous vivons à l'ère de la distraction.;We live in the age of distraction.
nom;C1;Geschichte und Erinnerung;der Wendepunkt;tournant;turning point;Rückblickend war das der Wendepunkt.;Rétrospectivement, c'était le tournant.;In hindsight that was the turning point.
nom;C1;Geschichte und Erinnerung;das Vermächtnis;héritage, legs;legacy;Sein Vermächtnis ist ein Archiv, kein Denkmal.;Son legs est une archive, pas un monument.;His legacy is an archive, not a monument.
nom;C1;Geschichte und Erinnerung;die Erblast;fardeau hérité;inherited burden;Die Schulden sind eine Erblast der neunziger Jahre.;Les dettes sont un fardeau hérité des années quatre-vingt-dix.;The debts are an inherited burden from the nineties.
nom;C1;Geschichte und Erinnerung;die Zäsur;césure, rupture;caesura, watershed;Das Jahr 1989 war eine Zäsur.;L'année 1989 fut une césure.;The year 1989 was a watershed.
nom;C1;Geschichte und Erinnerung;die Wiedervereinigung;réunification;reunification;Die Wiedervereinigung veränderte beide Seiten.;La réunification a changé les deux camps.;Reunification changed both sides.
nom;C1;Geschichte und Erinnerung;die Zwangsarbeit;travail forcé;forced labour;Über die Zwangsarbeit wurde lange geschwiegen.;On a longtemps tu le travail forcé.;Forced labour was passed over in silence for a long time.
nom;C1;Ethik und Werte;das Gewissen;conscience (morale);conscience;Sein Gewissen ließ ihn nicht schlafen.;Sa conscience ne le laissait pas dormir.;His conscience would not let him sleep.
nom;C1;Ethik und Werte;das Verantwortungsbewusstsein;sens des responsabilités;sense of responsibility;Man erwartet von ihr mehr Verantwortungsbewusstsein.;On attend d'elle un plus grand sens des responsabilités.;More sense of responsibility is expected of her.
nom;C1;Ethik und Werte;die Zumutbarkeit;caractère raisonnablement exigible;reasonableness;Über die Zumutbarkeit entscheidet am Ende ein Gericht.;C'est un tribunal qui tranche en fin de compte ce qui est exigible.;In the end a court decides what is reasonable.
nom;C1;Ethik und Werte;die Menschenwürde;dignité humaine;human dignity;Die Menschenwürde steht im ersten Artikel.;La dignité humaine figure au premier article.;Human dignity is in the first article.
nom;C1;Ethik und Werte;der Gerechtigkeitssinn;sens de la justice;sense of justice;Kinder haben einen erstaunlich scharfen Gerechtigkeitssinn.;Les enfants ont un sens de la justice étonnamment aiguisé.;Children have a remarkably sharp sense of justice.
nom;C1;Ethik und Werte;die Doppelmoral;deux poids deux mesures;double standard;Das ist Doppelmoral, nichts anderes.;C'est deux poids deux mesures, rien d'autre.;That is a double standard, nothing else.
nom;C1;Ethik und Werte;die Heuchelei;hypocrisie;hypocrisy;Die Empörung war reine Heuchelei.;L'indignation n'était que pure hypocrisie.;The outrage was pure hypocrisy.
nom;C1;Ethik und Werte;die Rechtschaffenheit;probité;uprightness, integrity;Seine Rechtschaffenheit war unbestritten.;Sa probité était incontestée.;His integrity was undisputed.
nom;C1;Ethik und Werte;die Barmherzigkeit;miséricorde;mercy, compassion;Barmherzigkeit ist mehr als Mitleid.;La miséricorde est plus que la pitié.;Mercy is more than pity.
nom;C1;Ethik und Werte;die Selbstlosigkeit;désintéressement;selflessness;Ihre Selbstlosigkeit ging bis zur Erschöpfung.;Son désintéressement allait jusqu'à l'épuisement.;Her selflessness went as far as exhaustion.
nom;C1;Ethik und Werte;das Pflichtgefühl;sens du devoir;sense of duty;Aus reinem Pflichtgefühl blieb er bis zum Schluss.;Par pur sens du devoir, il est resté jusqu'au bout.;Out of sheer sense of duty he stayed to the end.
nom;C1;Ethik und Werte;das Schuldgefühl;sentiment de culpabilité;feeling of guilt;Das Schuldgefühl blieb, obwohl niemand ihm etwas vorwarf.;Le sentiment de culpabilité est resté, bien que personne ne lui reprochât rien.;The guilt remained although nobody blamed him.
nom;C1;Ethik und Werte;die Reue;remords, repentir;remorse;Von Reue war in seinem Brief nichts zu lesen.;Sa lettre ne laissait lire aucun remords.;There was no remorse to be read in his letter.
nom;C1;Ethik und Werte;die Vergebung;pardon;forgiveness;Vergebung ist kein Vergessen.;Le pardon n'est pas l'oubli.;Forgiveness is not forgetting.
nom;C1;Ethik und Werte;die Toleranz;tolérance;tolerance;Toleranz endet dort, wo sie sich selbst abschafft.;La tolérance s'arrête là où elle se supprime elle-même.;Tolerance ends where it abolishes itself.
nom;C1;Ethik und Werte;die Gleichbehandlung;égalité de traitement;equal treatment;Das Gesetz verlangt Gleichbehandlung, nicht Gleichheit.;La loi exige l'égalité de traitement, pas l'égalité.;The law demands equal treatment, not equality.
nom;C1;Ethik und Werte;die Willkür;arbitraire;arbitrariness;Ohne feste Regeln herrscht Willkür.;Sans règles fermes règne l'arbitraire.;Without firm rules, arbitrariness prevails.
nom;C1;Ethik und Werte;die Vorbehaltlosigkeit;absence de réserve;unreservedness;Er half mit einer Vorbehaltlosigkeit, die alle überraschte.;Il a aidé avec une absence de réserve qui a surpris tout le monde.;He helped with an unreservedness that surprised everyone.
nom;C1;Familie;die Zuneigung;affection;affection, fondness;Ihre Zuneigung war echt, aber leise.;Son affection était sincère, mais discrète.;Her affection was genuine but quiet.
nom;C1;Familie;die Vertrautheit;familiarité, intimité;familiarity, closeness;Nach zwanzig Jahren entsteht eine eigene Vertrautheit.;Après vingt ans naît une familiarité particulière.;After twenty years a particular closeness develops.
nom;C1;Familie;die Verbundenheit;attachement;attachment, bond;Er spricht mit großer Verbundenheit von seiner Heimat.;Il parle de sa région d'origine avec un grand attachement.;He speaks of his homeland with great attachment.
nom;C1;Familie;die Entfremdung;éloignement, aliénation;estrangement, alienation;Die Entfremdung geschah langsam und unbemerkt.;L'éloignement s'est produit lentement et sans qu'on le remarque.;The estrangement happened slowly and unnoticed.
nom;C1;Familie;die Versöhnung;réconciliation;reconciliation;Zur Versöhnung kam es erst nach dem Tod des Vaters.;La réconciliation n'a eu lieu qu'après la mort du père.;Reconciliation only came after the father's death.
nom;C1;Familie;die Fürsorglichkeit;attention bienveillante;caring nature;Seine Fürsorglichkeit wirkte manchmal erdrückend.;Sa sollicitude paraissait parfois étouffante.;His caring nature sometimes felt suffocating.
nom;C1;Familie;die Missgunst;envie, malveillance;resentment, begrudging;Hinter dem Lob steckte pure Missgunst.;Derrière l'éloge se cachait une pure malveillance.;Behind the praise lay pure resentment.
nom;C1;Familie;die Geborgenheit;sentiment de sécurité affective;sense of security;Kinder brauchen Geborgenheit mehr als Spielzeug.;Les enfants ont besoin de sécurité affective plus que de jouets.;Children need a sense of security more than toys.
nom;C1;Familie;die Bindung;lien, attachement;bond, tie;Die Bindung zwischen beiden hielt über Jahrzehnte.;Le lien entre les deux a tenu des décennies.;The bond between them lasted decades.
nom;C1;Familie;das Zerwürfnis;brouille profonde;falling-out, rift;Das Zerwürfnis dauert nun schon fünf Jahre.;La brouille dure maintenant depuis cinq ans.;The rift has now lasted five years.
nom;C1;Familie;die Wiederannäherung;rapprochement;rapprochement;Eine vorsichtige Wiederannäherung zeichnet sich ab.;Un rapprochement prudent se dessine.;A cautious rapprochement is emerging.
nom;C1;Familie;die Loyalität;loyauté;loyalty;Loyalität ist etwas anderes als Gehorsam.;La loyauté est autre chose que l'obéissance.;Loyalty is something other than obedience.
nom;C1;Familie;die Verschwiegenheit;discrétion;discretion;Auf ihre Verschwiegenheit konnte man sich verlassen.;On pouvait compter sur sa discrétion.;Her discretion could be relied upon.
nom;C1;Natur;das Landschaftsbild;paysage (aspect général);landscape appearance;Die Windräder verändern das Landschaftsbild.;Les éoliennes changent le paysage.;The wind turbines change the appearance of the landscape.
nom;C1;Natur;der Steilhang;pente raide;steep slope;Am Steilhang wächst noch alter Wein.;Sur la pente raide pousse encore de la vigne ancienne.;Old vines still grow on the steep slope.
nom;C1;Natur;die Mündung;embouchure, confluent;mouth, estuary;An der Mündung wird der Fluss plötzlich breit.;À l'embouchure, la rivière devient soudain large.;At the mouth the river suddenly becomes wide.
nom;C1;Natur;die Uferzone;zone riveraine;riparian zone;Die Uferzone steht unter Schutz.;La zone riveraine est protégée.;The riparian zone is protected.
nom;C1;Natur;der Waldrand;lisière de forêt;edge of the wood;Am Waldrand stehen die ältesten Bäume.;À la lisière de la forêt se dressent les arbres les plus vieux.;The oldest trees stand at the edge of the wood.
nom;C1;Natur;die Lichtung;clairière;clearing;Auf der Lichtung war es plötzlich still.;Dans la clairière, le silence s'est fait d'un coup.;In the clearing it suddenly became quiet.
nom;C1;Natur;die Gezeiten;marées;tides;Die Gezeiten bestimmen hier den ganzen Tagesablauf.;Les marées règlent ici toute la journée.;The tides govern the whole day here.
nom;C1;Natur;die Windrichtung;direction du vent;wind direction;Mit der Windrichtung dreht auch der Geruch.;Avec la direction du vent tourne aussi l'odeur.;The smell turns with the wind direction.
nom;C1;Natur;die Trockenheit;sécheresse;drought, dryness;Die Trockenheit hält seit April an.;La sécheresse dure depuis avril.;The drought has lasted since April.
nom;C1;Natur;die Bodenbeschaffenheit;nature du sol;soil condition;Die Bodenbeschaffenheit entscheidet über die Sorte.;La nature du sol décide du cépage.;Soil condition determines the variety.
nom;C1;Natur;die Höhenlage;altitude;altitude, elevation;In dieser Höhenlage reift der Weizen später.;À cette altitude, le blé mûrit plus tard.;At this altitude the wheat ripens later.
nom;C1;Natur;die Baumgrenze;limite des arbres;tree line;Oberhalb der Baumgrenze wächst nur noch Gras.;Au-dessus de la limite des arbres ne pousse plus que de l'herbe.;Above the tree line only grass grows.
nom;C1;Natur;die Schneeschmelze;fonte des neiges;snowmelt;Nach der Schneeschmelze führt der Bach Hochwasser.;Après la fonte des neiges, le ruisseau est en crue.;After the snowmelt the stream is in flood.
nom;C1;Natur;das Geröll;éboulis;scree, rubble;Der Weg führt über loses Geröll.;Le chemin passe sur des éboulis instables.;The path leads over loose scree.
nom;C1;Natur;das Moor;tourbière, marais;bog, moor;Das Moor speichert mehr Kohlenstoff als der Wald.;La tourbière stocke plus de carbone que la forêt.;The bog stores more carbon than the forest.
nom;C1;Natur;die Heide;lande;heath;Im August blüht die Heide violett.;En août, la lande fleurit en violet.;In August the heath blooms purple.
nom;C1;Sicherheit und Krisen;die Bedrohung;menace;threat;Die Bedrohung wurde lange unterschätzt.;La menace a longtemps été sous-estimée.;The threat was long underestimated.
nom;C1;Sicherheit und Krisen;die Abschreckung;dissuasion;deterrence;Abschreckung funktioniert nur, solange man ihr glaubt.;La dissuasion ne fonctionne que tant qu'on y croit.;Deterrence works only as long as it is believed.
nom;C1;Sicherheit und Krisen;die Aufrüstung;réarmement;arms build-up;Die Aufrüstung begann Jahre vor dem Konflikt.;Le réarmement a commencé des années avant le conflit.;The arms build-up began years before the conflict.
